timestamp,USD,ETH,wBTC,wETH,DAI
1550534400,22330570,152395.8916,0,28753.36092,0
1550448000,20979137,156234.2642,0,28832.86782,0
1550361600,20361950,165195.116,0,28848.08081,0
1550275200,20707907,169709.1215,0,29097.17615,0
1550188800,20398673,168793.3223,0,29103.3952,0
1550102400,21117601,172656.3732,0,29089.18568,0
1550016000,20808662,169686.553,0,29164.956,0
1549929600,20434445,169215.3445,0,29137.34679,0
1549843200,21618545,172149.5859,0,29086.89312,0
1549756800,20523009,171798.1668,0,29410.77409,0
1549670400,20666362,172954.741,0,28749.75292,0
1549584000,18681230,179110.5465,0,28764.18929,0
1549497600,18857339,180453.0048,0,28231.01955,0
1549411200,19774951,184933.6108,0,28532.57746,0
1549324800,19663874,183946.4359,0,28485.8058,0
1549238400,20438278,190637.795,0,28570.08772,0
1549152000,21003732,189222.8108,0,28508.9412,0
1549065600,18682990,174558.4416,0,28549.97819,0
1548979200,18878433,176615.5206,0,25800.36583,0
1548892800,18578295,170380.5484,0,25570.77334,0
1548806400,17617835,168189.3556,0,25351.04654,0
1548720000,17070951,160501.6077,0,25402.75234,0
1548633600,19025437,169461.4501,0,25263.07201,0
1548547200,19633894,168777.5638,0,25452.34684,0
1548460800,19857411,171302.7174,0,25392.16697,0
1548374400,20628334,175261.9711,0,24994.25663,0
1548288000,19991485,170038.998,0,24867.43012,0
1548201600,20422124,171441.6051,0,24917.41735,0
1548115200,21266832,182203.8382,0,25215.3183,0
1548028800,22409808,189256.0426,0,26536.75319,0
1547942400,21957567,175871.5819,0,26759.83225,0
1547856000,20878577,173165.605,0,26013.66742,0
1547769600,21339951,172485.8632,0,26515.27764,0
1547683200,20160302,163745.1429,0,26501.02878,0
1547596800,15925141,131373.8739,0,26266.49826,0
1547510400,16875979,130075.3738,0,26263.97609,0
1547424000,13975014,119895.453,0,26154.79972,0
1547337600,16032643,127415.1077,0,25690.24733,0
1547251200,15779009,124087.8342,0,25449.33431,0
1547164800,15809177,123547.804,0,25126.31988,0
1547078400,18855971,124733.5516,0,25048.34513,0
1546992000,18523486,122590.9067,0,25042.24436,0
1546905600,17397404,114388.875,0,24861.85411,0
1546819200,17953079,113190.0826,0,25134.81568,0
1546732800,17482686,111903.514,0,24653.34182,0
1546646400,17196568,110206.1523,0,24882.37048,0
1546560000,16224471,108568.4623,0,24427.87132,0
1546473600,16999755,108576.0682,0,25245.7601,0
1546387200,14349079,100582.3567,0,25401.71858,0
1546300800,13453351,100781.714,0,25450.79207,0
1546214400,14659932,103728.3804,0,25725.14191,0
1546128000,14481304,105471.9883,0,25126.18855,0
1546041600,14411369,103137.2576,0,25165.78325,0
1545955200,12391971,106168.3602,0,25402.06528,0
1545868800,14583613,109973.7048,0,25317.10798,0
1545782400,13494531,103019.5511,0,25597.07313,0
1545696000,15012379,106569.0282,0,23925.80462,0
1545609600,13298433,101082.6467,0,24356.78121,0
1545523200,11905397,100586.3214,0,24546.66167,0
1545436800,11304120,103290.5702,0,24683.91416,0
1545350400,10957114,94109.02688,0,24631.71507,0
1545264000,9652966,95925.33042,0,24671.00501,0
1545177600,9563343,93355.55447,0,24814.62549,0
1545091200,8631906,90443.27326,0,25010.00285,0
1545004800,7882756,92314.74412,0,23681.03425,0
1544918400,7632900,90576.71769,0,22503.6478,0
1544832000,7362897,87758.00954,0,18848.82676,0
1544745600,7926843,91756.48802,0,18873.99826,0
1544659200,9045519,99928.40256,0,18797.12638,0
1544572800,8188032,92992.98126,0,9796.786105,0
1544486400,7681465,84690.90408,0,9394.242351,0
1544400000,8805623,93260.14616,0,9861.472161,0
1544313600,9172087,100307.1632,0,10167.87057,0
1544227200,8768572,93671.31717,0,10372.41688,0
1544140800,7395705,81783.75539,0,9974.555987,0
1544054400,8581960,84493.05897,0,9904.503792,0
1543968000,10200103,92880.19486,0,11585.95013,0
1543881600,10157422,93850.33724,0,13508.79917,0
1543795200,11802141,101768.9144,0,12928.6358,0
1543708800,12611354,106424.9283,0,10334.81829,0
1543622400,11600384,102776.5039,0,10312.87827,0
1543536000,12049738,102568.4202,0,15510.51928,0
1543449600,11895069,96802.31934,0,15014.1299,0
1543363200,10383061,94211.60512,0,15602.10138,0
1543276800,9788823,89896.43677,0,16710.35328,0
1543190400,10041364,86058.99897,0,27975.88139,0
1543104000,6581350,58376.35267,0,28993.38754,0
1543017600,7257774,58829.32642,0,35497.40279,0
1542931200,7666745,61417.48778,0,42664.00159,0
1542844800,6391939,46827.39194,0,40774.13324,0
1542758400,5217263,39905.63714,0,38577.26022,0
1542672000,4954126,33424.13979,0,35202.82596,0
1542585600,6192115,34875.33089,0,33495.03212,0
1542499200,6066975,34823.64252,0,31443.68978,0
1542412800,6225307,35605.73667,0,29073.93266,0
1542326400,6286350,34625.99835,0,22614.32262,0
1542240000,6293862,34445.39186,0,21867.22581,0
1542153600,7173542,34750.482,0,19266.55105,0
1542067200,7248429,34383.70571,0,10864.37175,0
1541980800,6254775,29545.46528,0,5744.344757,0
1541894400,6599154,31142.77489,0,8742.974331,0
1541808000,4975915,23763.86169,0,8873.757892,0
1541721600,5062406,23959.51536,0,8865.999704,0
1541635200,5333156,24459.53036,0,9020.33819,0
1541548800,5395103,24573.45935,0,9021.50303,0
1541462400,5274763,25153.85312,0,9265.280513,0
1541376000,5291529,25041.5456,0,8214.381497,0
1541289600,5260495,26372.36176,0,7951.423157,0
1541203200,5228614,26010.41687,0,8922.62446,0
1541116800,5115920,25743.06848,0,8904.213464,0
1541030400,4993792,25240.29315,0,8757.283374,0
1540944000,5042693,25699.17949,0,8882.20273,0
1540857600,4977325,25437.34349,0,8755.255603,0
1540771200,5247928,25759.23035,0,9146.627575,0
1540684800,5033033,24818.94078,0,9153.453914,0
1540598400,5117226,25162.14781,0,9135.821493,0
1540512000,5078503,25237.30557,0,9133.205652,0
1540425600,5223439,25740.1025,0,9074.883887,0
1540339200,4898993,24050.03927,0,8785.532347,0
1540252800,4800799,23579.56287,0,8717.64418,0
1540166400,4646370,22690.67735,0,8713.780431,0
1540080000,4616326,22509.87907,0,8710.099652,0
1539993600,4579334,22573.86375,0,8688.03604,0
1539907200,4393549,21697.60976,0,8707.942337,0
1539820800,4443201,21402.70231,0,8820.156995,0
1539734400,3896225,18534.03577,0,8611.532096,0
1539648000,3796375,18009.36907,0,8822.752131,0
1539561600,3590878,18415.70337,0,8845.915018,0
1539475200,3675141,18426.37754,0,8885.966373,0
1539388800,3585414,18295.72894,0,8852.861605,0
1539302400,2346581,12361.48659,0,8824.146346,0
1539216000,2694230,11960.53449,0,8829.715455,0
1539129600,2693116,11838.3929,0,8788.04018,0
1539043200,2678445,11679.43575,0,10357.99369,0
1538956800,2608255,11558.8522,0,8461.261488,0
1538870400,2661759,11850.05342,0,8442.227448,0
1538784000,2656084,11654.6029,0,8542.883763,0
1538697600,2594834,11701.09127,0,8533.86622,0
1538611200,2865857,13028.39933,0,8528.344902,0
1538524800,2954090,13104.82655,0,8522.69105,0
1538438400,2942085,12741.81464,0,8628.299554,0
1538352000,2918199,12545.99742,0,8613.382293,0
1538265600,2778901,12013.23275,0,8585.798958,0
1538179200,2463046,11116.83517,0,8448.959001,0
1538092800,1513428,6606.259549,0,8364.952923,0
1538006400,93223,435.1944354,0,8321.866813,0
